Name,ID,Gender,Age,Country,Genres,Popularity_x,Followers,URI,Album Type,Artist ID,Artist Name,Artist Song Rank,Track Name,Is Playable,Album Name,Release Date,Total Album Tracks,Is Explicit,ISRC,Song Duration,Track Number,Popularity_y,Track Id,Track URI
Drake,3TVXtAsR1Inumwj472S9r4,male,33,CA,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",95,83298497,spotify:artist:3TVXtAsR1Inumwj472S9r4,album,3TVXtAsR1Inumwj472S9r4,Drake,1,IDGAF (feat. Yeat),True,For All The Dogs,2023-10-06 02:00:00+02:00,23,True,USUG12306072,260111,7,93,2YSzYUF3jWqb9YP9VXmpjE,spotify:track:2YSzYUF3jWqb9YP9VXmpjE
Drake,3TVXtAsR1Inumwj472S9r4,male,33,CA,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",95,83298497,spotify:artist:3TVXtAsR1Inumwj472S9r4,album,3TVXtAsR1Inumwj472S9r4,Drake,2,First Person Shooter (feat. J. Cole),True,For All The Dogs,2023-10-06 02:00:00+02:00,23,True,USUG12306071,247444,6,91,7aqfrAY2p9BUSiupwk3svU,spotify:track:7aqfrAY2p9BUSiupwk3svU
Drake,3TVXtAsR1Inumwj472S9r4,male,33,CA,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",95,83298497,spotify:artist:3TVXtAsR1Inumwj472S9r4,album,3TVXtAsR1Inumwj472S9r4,Drake,3,Rich Baby Daddy (feat. Sexyy Red & SZA),True,For All The Dogs,2023-10-06 02:00:00+02:00,23,True,USUG12306085,319191,20,89,1yeB8MUNeLo9Ek1UEpsyz6,spotify:track:1yeB8MUNeLo9Ek1UEpsyz6
Drake,3TVXtAsR1Inumwj472S9r4,male,33,CA,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",95,83298497,spotify:artist:3TVXtAsR1Inumwj472S9r4,album,3TVXtAsR1Inumwj472S9r4,Drake,4,Jimmy Cooks (feat. 21 Savage),True,"Honestly, Nevermind",2022-06-17 02:00:00+02:00,14,True,USUG12204897,218364,14,89,3F5CgOj3wFlRv51JsHbxhe,spotify:track:3F5CgOj3wFlRv51JsHbxhe
Drake,3TVXtAsR1Inumwj472S9r4,male,33,CA,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",95,83298497,spotify:artist:3TVXtAsR1Inumwj472S9r4,album,3TVXtAsR1Inumwj472S9r4,Drake,5,One Dance,True,Views,2016-05-06 02:00:00+02:00,20,False,USCM51600028,173986,12,89,1zi7xx7UVEFkmKfv06H8x0,spotify:track:1zi7xx7UVEFkmKfv06H8x0
Drake,3TVXtAsR1Inumwj472S9r4,male,33,CA,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",95,83298497,spotify:artist:3TVXtAsR1Inumwj472S9r4,album,3TVXtAsR1Inumwj472S9r4,Drake,6,MELTDOWN (feat. Drake),True,UTOPIA,2023-07-28 02:00:00+02:00,19,True,USSM12305021,246133,7,88,67nepsnrcZkowTxMWigSbb,spotify:track:67nepsnrcZkowTxMWigSbb
Drake,3TVXtAsR1Inumwj472S9r4,male,33,CA,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",95,83298497,spotify:artist:3TVXtAsR1Inumwj472S9r4,album,3TVXtAsR1Inumwj472S9r4,Drake,7,Virginia Beach,True,For All The Dogs,2023-10-06 02:00:00+02:00,23,True,USUG12306066,251094,1,85,3eP13S8D5m2cweMEg3ZDed,spotify:track:3eP13S8D5m2cweMEg3ZDed
Drake,3TVXtAsR1Inumwj472S9r4,male,33,CA,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",95,83298497,spotify:artist:3TVXtAsR1Inumwj472S9r4,album,3TVXtAsR1Inumwj472S9r4,Drake,8,Rich Flex,True,Her Loss,2022-11-04 01:00:00+01:00,16,True,USUG12208598,239359,1,87,1bDbXMyjaUIooNwFE9wn0N,spotify:track:1bDbXMyjaUIooNwFE9wn0N
Drake,3TVXtAsR1Inumwj472S9r4,male,33,CA,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",95,83298497,spotify:artist:3TVXtAsR1Inumwj472S9r4,album,3TVXtAsR1Inumwj472S9r4,Drake,9,Slime You Out (feat. SZA),True,For All The Dogs,2023-10-06 02:00:00+02:00,23,True,USUG12306064,310490,9,80,0AYt6NMyyLd0rLuvr0UkMH,spotify:track:0AYt6NMyyLd0rLuvr0UkMH
Drake,3TVXtAsR1Inumwj472S9r4,male,33,CA,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",95,83298497,spotify:artist:3TVXtAsR1Inumwj472S9r4,album,3TVXtAsR1Inumwj472S9r4,Drake,10,God's Plan,True,Scorpion,2018-06-29 02:00:00+02:00,25,True,USCM51800004,198973,5,86,6DCZcSspjsKoFjzjrWoCdn,spotify:track:6DCZcSspjsKoFjzjrWoCdn
Post Malone,246dkjvS1zLTtiykXe5h60,male,25,US,"['dfw rap', 'melodic rap', 'pop', 'rap']",86,43130108,spotify:artist:246dkjvS1zLTtiykXe5h60,album,246dkjvS1zLTtiykXe5h60,Post Malone,1,Sunflower - Spider-Man: Into the Spider-Verse,True,Hollywood's Bleeding,2019-09-06 02:00:00+02:00,17,False,USUM71814888,157560,12,87,0RiRZpuVRbi7oqRdSMwhQY,spotify:track:0RiRZpuVRbi7oqRdSMwhQY
Post Malone,246dkjvS1zLTtiykXe5h60,male,25,US,"['dfw rap', 'melodic rap', 'pop', 'rap']",86,43130108,spotify:artist:246dkjvS1zLTtiykXe5h60,single,246dkjvS1zLTtiykXe5h60,Post Malone,2,Chemical,True,Chemical,2023-04-14 02:00:00+02:00,1,True,USUM72305205,184013,1,87,5w40ZYhbBMAlHYNDaVJIUu,spotify:track:5w40ZYhbBMAlHYNDaVJIUu
Post Malone,246dkjvS1zLTtiykXe5h60,male,25,US,"['dfw rap', 'melodic rap', 'pop', 'rap']",86,43130108,spotify:artist:246dkjvS1zLTtiykXe5h60,album,246dkjvS1zLTtiykXe5h60,Post Malone,3,Circles,True,Hollywood's Bleeding,2019-09-06 02:00:00+02:00,17,False,USUM71915699,215280,6,89,21jGcNKet2qwijlDFuPiPb,spotify:track:21jGcNKet2qwijlDFuPiPb
Post Malone,246dkjvS1zLTtiykXe5h60,male,25,US,"['dfw rap', 'melodic rap', 'pop', 'rap']",86,43130108,spotify:artist:246dkjvS1zLTtiykXe5h60,album,246dkjvS1zLTtiykXe5h60,Post Malone,4,I Like You (A Happier Song) (with Doja Cat),True,Twelve Carat Toothache,2022-06-03 02:00:00+02:00,14,True,USUM72208023,192840,5,86,0O6u0VJ46W86TxN9wgyqDj,spotify:track:0O6u0VJ46W86TxN9wgyqDj
Post Malone,246dkjvS1zLTtiykXe5h60,male,25,US,"['dfw rap', 'melodic rap', 'pop', 'rap']",86,43130108,spotify:artist:246dkjvS1zLTtiykXe5h60,single,246dkjvS1zLTtiykXe5h60,Post Malone,5,Dial Drunk (with Post Malone),True,Dial Drunk (with Post Malone),2023-07-18 02:00:00+02:00,1,True,USUM72308676,213817,1,86,22VHOlVYBqytsrAqV8yXBK,spotify:track:22VHOlVYBqytsrAqV8yXBK
Post Malone,246dkjvS1zLTtiykXe5h60,male,25,US,"['dfw rap', 'melodic rap', 'pop', 'rap']",86,43130108,spotify:artist:246dkjvS1zLTtiykXe5h60,album,246dkjvS1zLTtiykXe5h60,Post Malone,6,rockstar (feat. 21 Savage),True,beerbongs & bentleys,2018-04-27 02:00:00+02:00,18,True,USUM71710087,218146,6,85,0e7ipj03S05BNilyu5bRzt,spotify:track:0e7ipj03S05BNilyu5bRzt
Post Malone,246dkjvS1zLTtiykXe5h60,male,25,US,"['dfw rap', 'melodic rap', 'pop', 'rap']",86,43130108,spotify:artist:246dkjvS1zLTtiykXe5h60,album,246dkjvS1zLTtiykXe5h60,Post Malone,7,Congratulations,True,Stoney (Deluxe),2016-12-09 01:00:00+01:00,18,True,USUM71614484,220293,12,85,3a1lNhkSLSkpJE4MSHpDu9,spotify:track:3a1lNhkSLSkpJE4MSHpDu9
Post Malone,246dkjvS1zLTtiykXe5h60,male,25,US,"['dfw rap', 'melodic rap', 'pop', 'rap']",86,43130108,spotify:artist:246dkjvS1zLTtiykXe5h60,album,246dkjvS1zLTtiykXe5h60,Post Malone,8,Wow.,True,Hollywood's Bleeding,2019-09-06 02:00:00+02:00,17,True,USUM71822626,149546,17,84,7xQAfvXzm3AkraOtGPWIZg,spotify:track:7xQAfvXzm3AkraOtGPWIZg
Post Malone,246dkjvS1zLTtiykXe5h60,male,25,US,"['dfw rap', 'melodic rap', 'pop', 'rap']",86,43130108,spotify:artist:246dkjvS1zLTtiykXe5h60,album,246dkjvS1zLTtiykXe5h60,Post Malone,9,Better Now,True,beerbongs & bentleys,2018-04-27 02:00:00+02:00,18,True,USUM71805170,231266,9,83,7dt6x5M1jzdTEt8oCbisTK,spotify:track:7dt6x5M1jzdTEt8oCbisTK
Post Malone,246dkjvS1zLTtiykXe5h60,male,25,US,"['dfw rap', 'melodic rap', 'pop', 'rap']",86,43130108,spotify:artist:246dkjvS1zLTtiykXe5h60,album,246dkjvS1zLTtiykXe5h60,Post Malone,10,I Fall Apart,True,Stoney (Deluxe),2016-12-09 01:00:00+01:00,18,True,USUM71614475,223346,7,82,75ZvA4QfFiZvzhj2xkaWAh,spotify:track:75ZvA4QfFiZvzhj2xkaWAh
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,male,29,GB,"['pop', 'singer-songwriter pop', 'uk pop']",87,115998928,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,album,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,1,Perfect,True,÷ (Deluxe),2017-03-03 01:00:00+01:00,16,False,GBAHS1700024,263400,5,90,0tgVpDi06FyKpA1z0VMD4v,spotify:track:0tgVpDi06FyKpA1z0VMD4v
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,male,29,GB,"['pop', 'singer-songwriter pop', 'uk pop']",87,115998928,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,album,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,2,Shape of You,True,÷ (Deluxe),2017-03-03 01:00:00+01:00,16,False,GBAHS1600463,233712,4,88,7qiZfU4dY1lWllzX7mPBI3,spotify:track:7qiZfU4dY1lWllzX7mPBI3
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,male,29,GB,"['pop', 'singer-songwriter pop', 'uk pop']",87,115998928,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,single,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,3,Merry Christmas,True,Merry Christmas,2021-12-03 01:00:00+01:00,1,False,GBAHS2101360,208546,1,87,3bH2Eu9A9ymI4UnGHRmoXg,spotify:track:3bH2Eu9A9ymI4UnGHRmoXg
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,male,29,GB,"['pop', 'singer-songwriter pop', 'uk pop']",87,115998928,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,album,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,4,Photograph,True,x (Wembley Edition),2013-01-01 01:00:00+01:00,24,False,GBAHS1400094,258986,6,68,6fxVffaTuwjgEk5h9QyRjy,spotify:track:6fxVffaTuwjgEk5h9QyRjy
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,male,29,GB,"['pop', 'singer-songwriter pop', 'uk pop']",87,115998928,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,album,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,5,Shivers,True,=,2021-10-29 02:00:00+02:00,14,False,GBAHS2100671,207853,2,86,50nfwKoDiSYg8zOCREWAm5,spotify:track:50nfwKoDiSYg8zOCREWAm5
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,male,29,GB,"['pop', 'singer-songwriter pop', 'uk pop']",87,115998928,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,album,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,6,Thinking out Loud,True,x (Wembley Edition),2013-01-01 01:00:00+01:00,24,False,GBAHS1400099,281560,11,67,1Slwb6dOYkBlWal1PGtnNg,spotify:track:1Slwb6dOYkBlWal1PGtnNg
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,male,29,GB,"['pop', 'singer-songwriter pop', 'uk pop']",87,115998928,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,album,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,7,Bad Habits,True,=,2021-10-29 02:00:00+02:00,14,False,GBAHS2100318,230746,4,84,3rmo8F54jFF8OgYsqTxm5d,spotify:track:3rmo8F54jFF8OgYsqTxm5d
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,male,29,GB,"['pop', 'singer-songwriter pop', 'uk pop']",87,115998928,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,album,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,8,Eyes Closed,True,- (Deluxe),2023-05-05 02:00:00+02:00,18,False,GBAHS2201304,194848,3,84,3p7XQpdt8Dr6oMXSvRZ9bg,spotify:track:3p7XQpdt8Dr6oMXSvRZ9bg
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,male,29,GB,"['pop', 'singer-songwriter pop', 'uk pop']",87,115998928,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,album,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,9,Bam Bam (feat. Ed Sheeran),True,Familia,2022-04-07 02:00:00+02:00,12,False,USSM12200047,206070,4,77,2DB4DdfCFMw1iaR6JaR03a,spotify:track:2DB4DdfCFMw1iaR6JaR03a
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,male,29,GB,"['pop', 'singer-songwriter pop', 'uk pop']",87,115998928,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,album,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,10,Castle on the Hill,True,÷ (Deluxe),2017-03-03 01:00:00+01:00,16,False,GBAHS1600462,261153,2,81,6PCUP3dWmTjcTtXY02oFdT,spotify:track:6PCUP3dWmTjcTtXY02oFdT
J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,male,35,CO,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",83,38028010,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,album,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,1,LA CANCIÓN,True,OASIS,2019-06-28 02:00:00+02:00,8,False,USUM71911618,242573,5,86,0fea68AdmYNygeTGI4RC18,spotify:track:0fea68AdmYNygeTGI4RC18
J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,male,35,CO,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",83,38028010,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,album,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,2,No Me Conoce - Remix,True,Famouz,2019-05-24 02:00:00+02:00,13,False,USUM71908293,309120,2,84,2beS6dD5rovBxSA1zYoSHR,spotify:track:2beS6dD5rovBxSA1zYoSHR
J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,male,35,CO,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",83,38028010,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,album,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,3,UN PESO,True,OASIS,2019-06-28 02:00:00+02:00,8,False,USUM71911619,277106,6,81,7hynhxDoDpgMIV12JuVtNa,spotify:track:7hynhxDoDpgMIV12JuVtNa
J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,male,35,CO,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",83,38028010,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,album,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,4,COLMILLO,True,DATA,2023-06-29 02:00:00+02:00,20,True,USA2P2348173,265999,10,74,15U5RHzuLMPNFThQqfKL0U,spotify:track:15U5RHzuLMPNFThQqfKL0U
J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,male,35,CO,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",83,38028010,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,album,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,5,QUE PRETENDES,True,OASIS,2019-06-28 02:00:00+02:00,8,False,USUM71912318,222346,4,80,25ZAibhr3bdlMCLmubZDVt,spotify:track:25ZAibhr3bdlMCLmubZDVt
J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,male,35,CO,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",83,38028010,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,album,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,6,Mi Gente,True,Vibras,2018-05-25 02:00:00+02:00,14,False,FR22F1701790,185040,2,75,7COfe3P7KgfwDwIRB8LIDw,spotify:track:7COfe3P7KgfwDwIRB8LIDw
J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,male,35,CO,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",83,38028010,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,album,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,7,I Like It,True,Invasion of Privacy,2018-04-06 02:00:00+02:00,13,True,USAT21801431,253390,7,79,58q2HKrzhC3ozto2nDdN4z,spotify:track:58q2HKrzhC3ozto2nDdN4z
J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,male,35,CO,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",83,38028010,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,album,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,8,Qué Más Pues?,True,JOSE,2021-09-10 02:00:00+02:00,24,False,QZM5U2100064,217360,20,75,6D2TCm4nf5nxAcdGJ7w3QP,spotify:track:6D2TCm4nf5nxAcdGJ7w3QP
J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,male,35,CO,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",83,38028010,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,single,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,9,Si Tu Novio Te Deja Sola,True,Si Tu Novio Te Deja Sola,2017-03-03 01:00:00+01:00,1,True,USUM71702120,243560,1,78,2joKSGkqac0LIwYG9Ghrwq,spotify:track:2joKSGkqac0LIwYG9Ghrwq
J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,male,35,CO,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",83,38028010,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,album,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,10,UN DIA (ONE DAY),True,JOSE,2021-09-10 02:00:00+02:00,24,False,QZM5U2000001,232146,24,67,66x45Yh9x397PWpxMX0ZDT,spotify:track:66x45Yh9x397PWpxMX0ZDT
Bad Bunny,4q3ewBCX7sLwd24euuV69X,male,26,PR,"['reggaeton', 'trap latino', 'urbano latino']",95,77931484,spotify:artist:4q3ewBCX7sLwd24euuV69X,album,4q3ewBCX7sLwd24euuV69X,Bad Bunny,1,PERRO NEGRO,True,nadie sabe lo que va a pasar mañana,2023-10-13 02:00:00+02:00,22,True,QMFME2364199,162767,19,97,7iQXYTyuG13aoeHxGG28Nh,spotify:track:7iQXYTyuG13aoeHxGG28Nh
Bad Bunny,4q3ewBCX7sLwd24euuV69X,male,26,PR,"['reggaeton', 'trap latino', 'urbano latino']",95,77931484,spotify:artist:4q3ewBCX7sLwd24euuV69X,album,4q3ewBCX7sLwd24euuV69X,Bad Bunny,2,MONACO,True,nadie sabe lo que va a pasar mañana,2023-10-13 02:00:00+02:00,22,True,QMFME2364182,267194,2,96,4MjDJD8cW7iVeWInc2Bdyj,spotify:track:4MjDJD8cW7iVeWInc2Bdyj
Bad Bunny,4q3ewBCX7sLwd24euuV69X,male,26,PR,"['reggaeton', 'trap latino', 'urbano latino']",95,77931484,spotify:artist:4q3ewBCX7sLwd24euuV69X,album,4q3ewBCX7sLwd24euuV69X,Bad Bunny,3,un x100to,True,El Comienzo,2023-08-25 02:00:00+02:00,12,False,QM6N22311285,194563,2,86,2yzshFeBIwH8tWIqHEFLeD,spotify:track:2yzshFeBIwH8tWIqHEFLeD
Bad Bunny,4q3ewBCX7sLwd24euuV69X,male,26,PR,"['reggaeton', 'trap latino', 'urbano latino']",95,77931484,spotify:artist:4q3ewBCX7sLwd24euuV69X,album,4q3ewBCX7sLwd24euuV69X,Bad Bunny,4,UN PREVIEW,True,nadie sabe lo que va a pasar mañana,2023-10-13 02:00:00+02:00,22,True,QMFME2329236,165582,22,85,5ixdmTpCmH5diBA1j154wN,spotify:track:5ixdmTpCmH5diBA1j154wN
Bad Bunny,4q3ewBCX7sLwd24euuV69X,male,26,PR,"['reggaeton', 'trap latino', 'urbano latino']",95,77931484,spotify:artist:4q3ewBCX7sLwd24euuV69X,album,4q3ewBCX7sLwd24euuV69X,Bad Bunny,5,FINA,True,nadie sabe lo que va a pasar mañana,2023-10-13 02:00:00+02:00,22,True,QMFME2364183,216327,3,90,3nNmRE0DxHC6ZaKkrpUumS,spotify:track:3nNmRE0DxHC6ZaKkrpUumS
Bad Bunny,4q3ewBCX7sLwd24euuV69X,male,26,PR,"['reggaeton', 'trap latino', 'urbano latino']",95,77931484,spotify:artist:4q3ewBCX7sLwd24euuV69X,album,4q3ewBCX7sLwd24euuV69X,Bad Bunny,6,WHERE SHE GOES,True,nadie sabe lo que va a pasar mañana,2023-10-13 02:00:00+02:00,22,True,QM6P42352188,231704,17,83,2sTDlCxmuZCTDKKk9f1qus,spotify:track:2sTDlCxmuZCTDKKk9f1qus
Bad Bunny,4q3ewBCX7sLwd24euuV69X,male,26,PR,"['reggaeton', 'trap latino', 'urbano latino']",95,77931484,spotify:artist:4q3ewBCX7sLwd24euuV69X,album,4q3ewBCX7sLwd24euuV69X,Bad Bunny,7,Me Porto Bonito,True,Un Verano Sin Ti,2022-05-06 02:00:00+02:00,23,True,QM6MZ2214877,178567,3,89,6Sq7ltF9Qa7SNFBsV5Cogx,spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx
Bad Bunny,4q3ewBCX7sLwd24euuV69X,male,26,PR,"['reggaeton', 'trap latino', 'urbano latino']",95,77931484,spotify:artist:4q3ewBCX7sLwd24euuV69X,album,4q3ewBCX7sLwd24euuV69X,Bad Bunny,8,HIBIKI,True,nadie sabe lo que va a pasar mañana,2023-10-13 02:00:00+02:00,22,True,QMFME2364184,208000,4,88,4qSEvFGCpde73gqIuq3sho,spotify:track:4qSEvFGCpde73gqIuq3sho
Bad Bunny,4q3ewBCX7sLwd24euuV69X,male,26,PR,"['reggaeton', 'trap latino', 'urbano latino']",95,77931484,spotify:artist:4q3ewBCX7sLwd24euuV69X,album,4q3ewBCX7sLwd24euuV69X,Bad Bunny,9,Ojitos Lindos,True,Un Verano Sin Ti,2022-05-06 02:00:00+02:00,23,False,QM6MZ2214888,258298,14,87,3k3NWokhRRkEPhCzPmV8TW,spotify:track:3k3NWokhRRkEPhCzPmV8TW
Bad Bunny,4q3ewBCX7sLwd24euuV69X,male,26,PR,"['reggaeton', 'trap latino', 'urbano latino']",95,77931484,spotify:artist:4q3ewBCX7sLwd24euuV69X,album,4q3ewBCX7sLwd24euuV69X,Bad Bunny,10,SEDA,True,nadie sabe lo que va a pasar mañana,2023-10-13 02:00:00+02:00,22,True,QMFME2364188,190476,8,87,1YnChEM51BVZ5dRhbVFEMl,spotify:track:1YnChEM51BVZ5dRhbVFEMl
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,male,26,CA,"['canadian pop', 'pop']",88,75112165,spotify:artist:1uNFoZAHBGtllmzznpCI3s,album,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,1,Mistletoe,True,Under The Mistletoe (Deluxe Edition),2011-01-01 01:00:00+01:00,15,False,USUM71116290,182946,2,91,7xapw9Oy21WpfEcib2ErSA,spotify:track:7xapw9Oy21WpfEcib2ErSA
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,male,26,CA,"['canadian pop', 'pop']",88,75112165,spotify:artist:1uNFoZAHBGtllmzznpCI3s,album,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,2,STAY (with Justin Bieber),True,F*CK LOVE 3+: OVER YOU,2021-07-27 02:00:00+02:00,35,True,USSM12103949,141805,3,85,567e29TDzLwZwfDuEpGTwo,spotify:track:567e29TDzLwZwfDuEpGTwo
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,male,26,CA,"['canadian pop', 'pop']",88,75112165,spotify:artist:1uNFoZAHBGtllmzznpCI3s,album,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,3,Ghost,True,Justice,2021-03-19 01:00:00+01:00,16,False,USUM72102635,153190,11,89,6I3mqTwhRpn34SLVafSH7G,spotify:track:6I3mqTwhRpn34SLVafSH7G
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,male,26,CA,"['canadian pop', 'pop']",88,75112165,spotify:artist:1uNFoZAHBGtllmzznpCI3s,album,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,4,Love Yourself,True,Purpose (Deluxe),2015-11-13 01:00:00+01:00,19,False,USUM71516761,233720,5,86,50kpGaPAhYJ3sGmk6vplg0,spotify:track:50kpGaPAhYJ3sGmk6vplg0
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,male,26,CA,"['canadian pop', 'pop']",88,75112165,spotify:artist:1uNFoZAHBGtllmzznpCI3s,album,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,5,Beauty And A Beat,True,Believe,2012-01-01 01:00:00+01:00,13,False,USUM71205367,227986,10,83,6QFCMUUq1T2Vf5sFUXcuQ7,spotify:track:6QFCMUUq1T2Vf5sFUXcuQ7
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,male,26,CA,"['canadian pop', 'pop']",88,75112165,spotify:artist:1uNFoZAHBGtllmzznpCI3s,album,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,6,Sorry,True,Purpose (Deluxe),2015-11-13 01:00:00+01:00,19,False,USUM71516760,200786,4,85,09CtPGIpYB4BrO8qb1RGsF,spotify:track:09CtPGIpYB4BrO8qb1RGsF
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,male,26,CA,"['canadian pop', 'pop']",88,75112165,spotify:artist:1uNFoZAHBGtllmzznpCI3s,album,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,7,Baby,True,My World 2.0,2010-01-01 01:00:00+01:00,10,False,USUM70919263,214240,1,84,6epn3r7S14KUqlReYr77hA,spotify:track:6epn3r7S14KUqlReYr77hA
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,male,26,CA,"['canadian pop', 'pop']",88,75112165,spotify:artist:1uNFoZAHBGtllmzznpCI3s,compilation,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,8,bad guy,True,Playlist for Gamers,2021-08-18 02:00:00+02:00,59,False,USUM71912813,194839,18,60,69u7FJV6RIbQS3VuqLPSwl,spotify:track:69u7FJV6RIbQS3VuqLPSwl
